,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1,Trade_Date,CALL_EURUSD,PUT_EURUSD,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
464,464,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-05-05,05.05.2015,99741,CME,0,99,449254,164383,22841,1226,52472,103765,15461,35663,153966,3779,126519,60681,4367,403870,366086,45384,83168,-7665.0,-8457.0,167.0,-663.0,-4674.0,-9351.0,660.0,2475.0,-3456.0,-633.0,-2689.0,4437.0,1929.0,-12052.0,-6910.0,4387.0,-755.0,100,36.6,5.1,0.3,11.7,23.1,3.4,7.9,34.3,0.8,28.2,13.5,1.0,89.9,81.5,10.1,18.5,245,19.0,13.0,10.0,22.0,32.0,22.0,25.0,57.0,16.0,31.0,44.0,14.0,125.0,182.0,45.7,22.6,55.3,32.0,45.7,22.6,55.3,31.9,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.623865547991,LONG,0.756003503824,SHORT,-0.328302514769,SHORT,2015-05-11,1722.48,-690.84,0.000426150465,1722.48,-10166.15,-0.00263386094809,-0.327437811596,-0.328547945725,1722.48,-53922.87,0.0395033837753,0.182659054738,1722.48,-8475.32
465,465,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-05-12,12.05.2015,99741,CME,0,99,439122,162980,30395,1595,49069,109471,15283,32567,140065,3414,128029,54522,3883,396820,358628,42302,80494,-10132.0,-1403.0,7554.0,369.0,-3403.0,5706.0,-178.0,-3096.0,-13901.0,-365.0,1510.0,-6159.0,-484.0,-7050.0,-7458.0,-3082.0,-2674.0,100,37.1,6.9,0.4,11.2,24.9,3.5,7.4,31.9,0.8,29.2,12.4,0.9,90.4,81.7,9.6,18.3,233,18.0,11.0,6.0,21.0,32.0,19.0,27.0,52.0,16.0,32.0,39.0,14.0,122.0,166.0,45.9,24.4,56.7,33.8,45.9,24.4,56.7,33.7,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.622700310487,LONG,0.685636716225,SHORT,-0.380989024852,SHORT,2015-05-18,-14882.77,1621.93,-0.052686510083,-14882.77,-25048.92,0.00839050604383,-0.384185715568,-0.336126162881,-14882.77,-68805.64,0.0421747580072,0.210929446618,-14882.77,-23358.09
466,466,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-05-19,19.05.2015,99741,CME,0,99,428580,157044,34212,1031,50572,107773,13757,26542,129771,4508,128583,50890,4545,386582,346487,41998,82093,-10542.0,-5936.0,3817.0,-564.0,1503.0,-1698.0,-1526.0,-6025.0,-10294.0,1094.0,554.0,-3632.0,662.0,-10238.0,-12141.0,-304.0,1599.0,100,36.6,8.0,0.2,11.8,25.1,3.2,6.2,30.3,1.1,30.0,11.9,1.1,90.2,80.8,9.8,19.2,240,19.0,10.0,7.0,21.0,31.0,18.0,26.0,59.0,21.0,30.0,44.0,15.0,125.0,176.0,44.8,24.2,56.3,33.2,44.8,24.2,56.2,33.1,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.660399326991,LONG,0.642238674865,SHORT,-0.36124285579,SHORT,2015-05-25,1928.82,1729.84,0.019746169062,1928.82,-23120.1,-0.000555610912462,-0.361042145317,-0.378196461717,1928.82,-66876.82,0.0395445645981,0.202008049665,1928.82,-21429.27
467,467,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-05-26,26.05.2015,99741,CME,0,99,431927,151039,30794,983,50643,108070,14036,31548,134616,4138,132387,55434,7183,391957,355254,39970,76673,3347.0,-6005.0,-3418.0,-48.0,71.0,297.0,279.0,5006.0,4845.0,-370.0,3804.0,4544.0,2638.0,5375.0,8767.0,-2028.0,-5420.0,100,35.0,7.1,0.2,11.7,25.0,3.2,7.3,31.2,1.0,30.7,12.8,1.7,90.7,82.2,9.3,17.8,243,19.0,11.0,8.0,21.0,32.0,20.0,24.0,62.0,20.0,31.0,43.0,16.0,124.0,183.0,43.8,22.9,54.9,32.1,43.7,22.9,54.8,32.0,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.620278760742,LONG,0.661293604571,SHORT,-0.361829213738,SHORT,2015-06-01,2183.29,-5443.73,-0.000586357948,2183.29,-20936.81,-0.0132829449562,-0.357023056208,-0.360652083849,2183.29,-64693.53,0.0449765060019,0.210656287949,2183.29,-19245.98
468,468,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-06-02,02.06.2015,99741,CME,0,99,428403,140496,24415,1417,50667,120983,13492,33142,119478,7505,137356,55161,4934,389009,347385,39394,81018,-3524.0,-10543.0,-6379.0,434.0,24.0,12913.0,-544.0,1594.0,-15138.0,3367.0,4969.0,-273.0,-2249.0,-2948.0,-7869.0,-576.0,4345.0,100,32.8,5.7,0.3,11.8,28.2,3.1,7.7,27.9,1.8,32.1,12.9,1.2,90.8,81.1,9.2,18.9,241,19.0,12.0,9.0,20.0,34.0,20.0,30.0,55.0,22.0,32.0,39.0,18.0,133.0,177.0,43.7,19.6,54.7,29.2,43.6,19.6,54.6,29.1,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.565692569781,LONG,0.703900891996,SHORT,-0.409647538596,SHORT,2015-06-08,2103.75,1925.09,-0.047818324858,2103.75,-18833.06,0.00397033493456,-0.411273976529,-0.368751480529,2103.75,-62589.78,0.0429440246156,0.210207016839,2103.75,-17142.23
469,469,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-06-09,09.06.2015,99741,CME,0,99,436540,130051,40482,2433,49814,121484,13379,33597,106766,21903,140026,46015,3990,395193,356452,41347,80088,8137.0,-10445.0,16067.0,1016.0,-853.0,501.0,-113.0,455.0,-12712.0,14398.0,2670.0,-9146.0,-944.0,6184.0,9067.0,1953.0,-930.0,100,29.8,9.3,0.6,11.4,27.8,3.1,7.7,24.5,5.0,32.1,10.5,0.9,90.5,81.7,9.5,18.3,241,19.0,12.0,14.0,21.0,31.0,19.0,29.0,53.0,29.0,32.0,39.0,15.0,138.0,180.0,41.6,17.7,53.2,28.3,41.5,17.6,53.1,26.8,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.521284099086,LONG,0.525229720934,SHORT,-0.418393676517,SHORT,2015-06-15,2658.39,2354.74,-0.008746137921,2658.39,-16174.67,-0.000847700942164,-0.418039003803,-0.410822343725,2658.39,-59931.39,0.0401116025639,0.192784799309,2658.39,-14483.84
470,470,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-06-16,16.06.2015,99741,CME ,0,99,350145,113798,5201,1606,48875,120871,14161,63194,96196,1788,67290,37275,2305,313017,279403,37128,70742,-86395.0,-16253.0,-35281.0,-827.0,-939.0,-613.0,782.0,29597.0,-10570.0,-20115.0,-72736.0,-8740.0,-1685.0,-82176.0,-77049.0,-4219.0,-9346.0,100,32.5,1.5,0.5,14.0,34.5,4.0,18.0,27.5,0.5,19.2,10.6,0.7,89.4,79.8,10.6,20.2,230,21.0,6.0,5.0,21.0,32.0,19.0,35.0,46.0,13.0,32.0,36.0,12.0,127.0,152.0,32.9,21.7,46.4,31.8,32.8,21.7,46.3,31.4,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.207051885313,LONG,0.912587500735,SHORT,-0.424139596809,SHORT,2015-06-22,-2312.64,1572.92,-0.005745920292,-2312.64,-18487.31,-0.0121140484627,-0.419001549178,-0.41847877869,-2312.64,-62244.03,0.0439821037781,0.197605260844,-2312.64,-16796.48
471,471,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-06-23,23.06.2015,99741,CME ,0,99,345427,124562,6721,1408,57914,114558,13956,47174,92842,2193,56852,39778,1992,306051,273448,39376,71979,-4718.0,10764.0,1520.0,-198.0,9039.0,-6313.0,-205.0,-16020.0,-3354.0,405.0,-10438.0,2503.0,-313.0,-6966.0,-5955.0,2248.0,1237.0,100,36.1,1.9,0.4,16.8,33.2,4.0,13.7,26.9,0.6,16.5,11.5,0.6,88.6,79.2,11.4,20.8,238,22.0,8.0,5.0,24.0,33.0,20.0,32.0,51.0,17.0,27.0,40.0,13.0,127.0,166.0,33.2,20.6,45.0,30.0,33.2,20.6,44.9,30.0,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.32616272426,LONG,0.897610505549,SHORT,-0.328424323948,SHORT,2015-06-29,2531.0,2095.53,0.095715272861,2531.0,-15956.31,-0.00286910925347,-0.327482038681,-0.410607538671,2531.0,-59713.03,0.0410065028391,0.275458329051,2531.0,-14265.48
472,472,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-06-30,30.06.2015,99741,CME ,0,99,346115,129039,9540,1288,59755,111547,14581,42314,91268,2919,56063,40095,2084,308043,273322,38072,72793,688.0,4477.0,2819.0,-120.0,1841.0,-3011.0,625.0,-4860.0,-1574.0,726.0,-789.0,317.0,92.0,1992.0,-126.0,-1304.0,814.0,100,37.3,2.8,0.4,17.3,32.2,4.2,12.2,26.4,0.8,16.2,11.6,0.6,89.0,79.0,11.0,21.0,234,20.0,10.0,4.0,23.0,35.0,21.0,32.0,47.0,19.0,27.0,39.0,15.0,125.0,168.0,33.2,20.6,45.0,29.3,33.2,20.6,45.0,29.3,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.366471530595,LONG,0.862316801247,SHORT,-0.302343230085,SHORT,2015-07-06,2008.96,1743.22,0.026081093863,2008.96,-13947.35,-0.00216628877185,-0.30168826734,-0.324681276023,2008.96,-57704.07,0.0386141437367,0.27536789746,2008.96,-12256.52
473,473,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-07-07,07.07.2015,99741,CME ,0,99,354885,134726,10041,1683,66965,109244,16238,36754,95864,2362,56252,37336,2121,317101,274889,37784,79996,8770.0,5687.0,501.0,395.0,7210.0,-2303.0,1657.0,-5560.0,4596.0,-557.0,189.0,-2759.0,37.0,9058.0,1567.0,-288.0,7203.0,100,38.0,2.8,0.5,18.9,30.8,4.6,10.4,27.0,0.7,15.9,10.5,0.6,89.4,77.5,10.6,22.5,225,16.0,12.0,5.0,22.0,35.0,23.0,25.0,49.0,12.0,31.0,34.0,14.0,117.0,162.0,32.2,20.3,44.9,29.3,32.2,20.3,44.8,29.3,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.445716267777,LONG,0.861280540455,SHORT,-0.239936666118,SHORT,2015-07-13,1942.13,1762.83,0.062406563967,1942.13,-12005.22,0.0219932066675,-0.245213642803,-0.294345087866,1942.13,-55761.94,0.0594777168847,0.267820077977,1942.13,-10314.39
474,474,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-07-14,14.07.2015,99741,CME ,0,99,356760,131332,8737,3080,67461,110647,15924,33476,99335,2214,61779,39186,2383,317649,281506,39111,75254,1875.0,-3394.0,-1304.0,1397.0,496.0,1403.0,-314.0,-3278.0,3471.0,-148.0,5527.0,1850.0,262.0,548.0,6617.0,1327.0,-4742.0,100,36.8,2.4,0.9,18.9,31.0,4.5,9.4,27.8,0.6,17.3,11.0,0.7,89.0,78.9,11.0,21.1,229,19.0,9.0,5.0,23.0,34.0,22.0,26.0,49.0,13.0,27.0,40.0,16.0,121.0,164.0,33.1,21.1,45.9,30.4,33.1,21.1,45.4,30.4,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.495885129997,LONG,0.875247199594,SHORT,-0.242470860377,SHORT,2015-07-20,1117.3,-13151.64,-0.002534194259,1117.3,-10887.92,0.00557067608705,-0.243821587001,-0.240480555042,1117.3,-54644.64,0.054646972707,0.271627326406,1117.3,-9197.09
475,475,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-07-21,21.07.2015,99741,CME ,0,99,366892,134966,9140,2593,71564,106579,15772,37069,109230,3442,59539,38050,2840,327785,287646,39107,79246,10132.0,3634.0,403.0,-487.0,4103.0,-4068.0,-152.0,3593.0,9895.0,1228.0,-2240.0,-1136.0,457.0,10136.0,6140.0,-4.0,3992.0,100,36.8,2.5,0.7,19.5,29.0,4.3,10.1,29.8,0.9,16.2,10.4,0.8,89.3,78.4,10.7,21.6,230,18.0,10.0,4.0,24.0,36.0,22.0,26.0,52.0,13.0,27.0,36.0,14.0,118.0,165.0,32.6,20.8,45.4,29.3,32.6,20.8,45.2,29.3,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.493243289428,LONG,0.873148932036,SHORT,-0.196555576138,SHORT,2015-07-27,1664.75,1607.87,0.045915284239,1664.75,-9223.17,0.0143333379398,-0.199372873635,-0.236437142233,1664.75,-52979.89,0.0578282326523,0.215788881047,1664.75,-7532.34
476,476,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-07-28,28.07.2015,99741,CME ,0,99,357940,121411,10965,2004,71297,101774,16100,37860,104351,3249,64631,41198,3415,319967,283056,37973,74884,-8952.0,-13555.0,1825.0,-589.0,-267.0,-4805.0,328.0,791.0,-4879.0,-193.0,5092.0,3148.0,575.0,-7818.0,-4590.0,-1134.0,-4362.0,100,33.9,3.1,0.6,19.9,28.4,4.5,10.6,29.2,0.9,18.1,11.5,1.0,89.4,79.1,10.6,20.9,235,17.0,11.0,6.0,23.0,38.0,24.0,28.0,49.0,15.0,26.0,42.0,17.0,125.0,172.0,33.5,20.2,46.7,28.6,33.5,20.2,46.3,28.6,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.467551736504,LONG,0.834335529099,SHORT,-0.176095359708,SHORT,2015-08-03,1713.37,1598.59,0.02046021643,1713.37,-7509.8,-0.00110697959728,-0.175900425738,-0.193663855082,1713.37,-51266.52,0.0518661576236,0.218832993346,1713.37,-5818.97
477,477,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-08-04,04.08.2015,99741,CME ,0,99,367885,133619,12271,1764,70879,104690,14748,40472,114546,2693,64243,39077,2871,331289,292660,36596,75225,9945.0,12208.0,1306.0,-240.0,-418.0,2916.0,-1352.0,2612.0,10195.0,-556.0,-388.0,-2121.0,-544.0,11322.0,9604.0,-1377.0,341.0,100,36.3,3.3,0.5,19.3,28.5,4.0,11.0,31.1,0.7,17.5,10.6,0.8,90.1,79.6,9.9,20.4,239,17.0,13.0,6.0,24.0,37.0,23.0,27.0,54.0,15.0,29.0,36.0,15.0,122.0,176.0,33.1,22.8,46.3,31.3,33.1,22.8,46.0,31.3,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.477841282948,LONG,0.831777366509,SHORT,-0.192579555616,SHORT,2015-08-10,1297.13,1231.33,-0.016484195908,1297.13,-6212.67,0.0104521173087,-0.194592419723,-0.17868494811,1297.13,-49969.39,0.0521354531205,0.18059822487,1297.13,-4521.84
478,478,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-08-11,11.08.2015,99741,CME ,0,99,361334,124248,16530,1747,73547,93922,15085,39630,111198,2441,63292,41954,2313,322303,285190,39031,76144,-6551.0,-9371.0,4259.0,-17.0,2668.0,-10768.0,337.0,-842.0,-3348.0,-252.0,-951.0,2877.0,-558.0,-8986.0,-7470.0,2435.0,919.0,100,34.4,4.6,0.5,20.4,26.0,4.2,11.0,30.8,0.7,17.5,11.6,0.6,89.2,78.9,10.8,21.1,235,15.0,12.0,5.0,25.0,36.0,26.0,28.0,50.0,19.0,28.0,39.0,13.0,127.0,171.0,33.7,22.2,47.2,30.3,33.7,22.2,46.5,30.3,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.474500755828,LONG,0.765162170225,SHORT,-0.121664308021,SHORT,2015-08-17,1327.09,-40251.72,0.070915247595,1327.09,-4885.58,0.00445800888122,-0.122206688587,-0.182727354232,1327.09,-48642.3,0.0484846362425,0.21344254274,1327.09,-3194.75
479,479,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-08-18,18.08.2015,99741,CME ,0,99,356952,117159,36459,2390,74602,88876,15136,41471,99699,2662,60333,38937,2579,316332,286738,40620,70214,-4382.0,-7089.0,19929.0,643.0,1055.0,-5046.0,51.0,1841.0,-11499.0,221.0,-2959.0,-3017.0,266.0,-5971.0,1548.0,1589.0,-5930.0,100,32.8,10.2,0.7,20.9,24.9,4.2,11.6,27.9,0.7,16.9,10.9,0.7,88.6,80.3,11.4,19.7,240,16.0,16.0,8.0,28.0,35.0,28.0,35.0,46.0,21.0,25.0,37.0,14.0,135.0,176.0,33.2,22.0,46.8,30.2,33.2,22.0,46.1,30.0,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.412467238082,LONG,0.525329063,SHORT,-0.0873145010338,SHORT,2015-08-24,-16437.68,1807.48,0.0343498069872,-16437.68,-21323.26,-0.00433083623563,-0.0869363562288,-0.11680239477,-16437.68,-65079.98,0.0451910656344,0.211393844902,-16437.68,-19632.43
480,480,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-08-25,25.08.2015,99741,CME ,0,99,374977,120319,54869,1745,79199,94311,16300,54876,97336,3314,53652,36457,2584,331989,306916,42988,68061,18025.0,3160.0,18410.0,-645.0,4597.0,5435.0,1164.0,13405.0,-2363.0,652.0,-6681.0,-2480.0,5.0,15657.0,20178.0,2368.0,-2153.0,100,32.1,14.6,0.5,21.1,25.2,4.3,14.6,26.0,0.9,14.3,9.7,0.7,88.5,81.8,11.5,18.2,238,18.0,14.0,10.0,27.0,36.0,28.0,33.0,49.0,22.0,24.0,35.0,14.0,136.0,176.0,30.6,22.6,44.3,31.1,30.5,22.6,43.6,31.1,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.278953039182,LONG,0.373598648309,SHORT,-0.0870958446199,SHORT,2015-08-31,2154.51,2005.26,0.0002186564139,2154.51,-19168.75,0.0164498123398,-0.0885285549195,-0.0874844685778,0.0,-65079.98,0.0538808813446,0.233873669901,2154.51,-17477.92
481,481,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-09-01,01.09.2015,99741,CME ,0,99,363980,124657,59769,2814,76560,92330,16053,46880,87166,4046,48902,37248,2205,322117,301631,41863,62349,-10997.0,4338.0,4900.0,1069.0,-2639.0,-1981.0,-247.0,-7996.0,-10170.0,732.0,-4750.0,791.0,-379.0,-9872.0,-5285.0,-1125.0,-5712.0,100,34.2,16.4,0.8,21.0,25.4,4.4,12.9,23.9,1.1,13.4,10.2,0.6,88.5,82.9,11.5,17.1,231,16.0,14.0,10.0,29.0,32.0,28.0,34.0,47.0,24.0,22.0,35.0,13.0,134.0,172.0,31.6,24.4,45.7,33.1,31.6,24.4,45.3,33.1,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.30053862107,LONG,0.351837593398,SHORT,-0.0933743856948,SHORT,2015-09-07,1555.63,1372.02,-0.0062785410749,1555.63,-17613.12,0.00789050411552,-0.0941111566694,-0.0880779883068,0.0,-65079.98,0.0515051251729,0.241226816794,1555.63,-15922.29
482,482,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-09-08,08.09.2015,99741,CME ,0,99,383187,137255,54179,4320,71664,95382,16180,48378,98342,9402,54484,36674,2069,343752,316548,39435,66639,19207.0,12598.0,-5590.0,1506.0,-4896.0,3052.0,127.0,1498.0,11176.0,5356.0,5582.0,-574.0,-136.0,21635.0,14917.0,-2428.0,4290.0,100,35.8,14.1,1.1,18.7,24.9,4.2,12.6,25.7,2.5,14.2,9.6,0.5,89.7,82.6,10.3,17.4,235,17.0,13.0,12.0,27.0,34.0,27.0,30.0,50.0,26.0,24.0,37.0,14.0,132.0,182.0,31.9,22.8,44.8,31.5,31.9,22.8,44.6,31.5,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.340539803708,LONG,0.433966797956,SHORT,-0.141984842498,SHORT,2015-09-14,2064.85,1945.38,-0.0486104568032,2064.85,-15548.27,-0.000201305955501,-0.141956260104,-0.100175848112,2064.85,-63015.13,0.0469839687759,0.203456309985,2064.85,-13857.44
483,483,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-09-15,15.09.2015,99741,CME ,0,99,311366,95738,8397,800,66916,92205,17225,33665,93306,3182,52348,36551,1762,271636,253428,39730,57938,-71821.0,-41517.0,-45782.0,-3520.0,-4748.0,-3177.0,1045.0,-14713.0,-5036.0,-6220.0,-2136.0,-123.0,-307.0,-72116.0,-63120.0,295.0,-8701.0,100,30.7,2.7,0.3,21.5,29.6,5.5,10.8,30.0,1.0,16.8,11.7,0.6,87.2,81.4,12.8,18.6,218,14.0,12.0,,26.0,34.0,28.0,21.0,51.0,14.0,23.0,36.0,10.0,111.0,162.0,32.3,20.6,48.8,29.5,32.3,20.6,47.9,29.5,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.469721432453,LONG,0.838728573486,SHORT,-0.158929368217,SHORT,2015-09-21,1456.35,1348.56,-0.016944525719,1456.35,-14091.92,-0.00175017188566,-0.158651214505,-0.144318134579,1456.35,-61558.78,0.043548284275,0.197049593789,1456.35,-12401.09
484,484,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-09-22,22.09.2015,99741,CME ,0,99,315450,94736,12694,532,66072,92310,17010,34018,90489,2913,57004,35256,1813,274098,253017,41352,62433,4084.0,-1002.0,4297.0,-268.0,-844.0,105.0,-215.0,353.0,-2817.0,-269.0,4656.0,-1295.0,51.0,2462.0,-411.0,1622.0,4495.0,100,30.0,4.0,0.2,20.9,29.3,5.4,10.8,28.7,0.9,18.1,11.2,0.6,86.9,80.2,13.1,19.8,219,17.0,10.0,5.0,27.0,32.0,26.0,21.0,50.0,12.0,26.0,35.0,11.0,116.0,157.0,32.2,20.6,48.7,29.4,32.2,20.6,48.0,29.4,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.45355682813,LONG,0.763678674486,SHORT,-0.165662764708,SHORT,2015-09-28,1562.72,1454.43,-0.006733396491,1562.72,-12529.2,-0.0118643763033,-0.163697279328,-0.159596875773,1562.72,-59996.06,0.0465514757025,0.189552184304,1562.72,-10838.37
485,485,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-09-29,29.09.2015,99741,CME ,0,99,322721,97954,9529,220,67099,95202,16826,35818,93775,3412,60371,38330,1765,283465,259059,39256,63662,7271.0,3218.0,-3165.0,-312.0,1027.0,2892.0,-184.0,1800.0,3286.0,499.0,3367.0,3074.0,-48.0,9367.0,6042.0,-2096.0,1229.0,100,30.4,3.0,0.1,20.8,29.5,5.2,11.1,29.1,1.1,18.7,11.9,0.5,87.8,80.3,12.2,19.7,228,18.0,10.0,4.0,25.0,35.0,25.0,24.0,52.0,15.0,23.0,40.0,11.0,116.0,167.0,32.9,21.3,49.2,29.9,32.9,21.2,48.6,29.9,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.44722322965,LONG,0.82268823907,SHORT,-0.173153585006,SHORT,2015-10-05,1197.06,-4036.66,-0.007490820298,1197.06,-11332.14,-0.00438480141583,-0.172394340921,-0.166605185378,1197.06,-58799.0,0.0437755319831,0.188295143133,1197.06,-9641.31
486,486,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-10-06,06.10.2015,99741,CME ,0,99,337606,93918,20727,378,74185,93002,15910,39560,101991,4143,65690,37936,1785,295569,275872,42037,61734,14885.0,-4036.0,11198.0,158.0,7086.0,-2200.0,-916.0,3742.0,8216.0,731.0,5319.0,-394.0,20.0,12104.0,16813.0,2781.0,-1928.0,100,27.8,6.1,0.1,22.0,27.5,4.7,11.7,30.2,1.2,19.5,11.2,0.5,87.5,81.7,12.5,18.3,225,17.0,11.0,4.0,26.0,32.0,23.0,24.0,51.0,17.0,25.0,38.0,11.0,118.0,162.0,31.6,21.2,48.5,30.7,31.6,21.2,47.8,30.7,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.441049515722,LONG,0.638414235248,SHORT,-0.112550616974,SHORT,2015-10-12,1076.33,1042.38,0.060602968032,1076.33,-10255.81,-0.00197222945885,-0.112328641332,-0.164638092892,1076.33,-57722.67,0.0410569517358,0.214545941773,1076.33,-8564.98
